Str,Sold,ExtP$,Day,WDay,Hr
NOV,2,21.98,25,Fri,18
NOV,19,555.01,25,Mon,19
NOV,2,174.98,25,Thu,19
NOV,5,357.95,25,Mon,20
NOV,4,261.86,25,Fri,20
NOV,-3,-302.47,26,Tue,10
NOV,2,58.00,26,Sat,10
NOV,7,286.73,26,Tue,11
NOV,7,475.42,26,Sat,11
NOV,9,325.14,26,Tue,12
NOV,8,574.92,26,Sat,12
NOV,7,402.83,26,Tue,13
NOV,22,1002.34,26,Sat,13
NOV,5,211.66,26,Tue,14
NOV,7,362.94,26,Sat,14
NOV,25,765.56,26,Tue,15
NOV,13,887.88,26,Sat,15
NOV,-1,56.61,26,Tue,16
NOV,10,484.91,26,Sat,16
NOV,11,477.92,26,Tue,17
NOV,5,353.45,26,Sat,17
NOV,2,151.98,26,Tue,18
NOV,3,16.69,26,Tue,19
NOV,8,135.98,26,Tue,20
NOV,-1,-17.49,27,Wed,9
NOV,5,257.55,27,Wed,10
NOV,12,433.85,27,Wed,11
NOV,9,514.37,27,Sun,12
NOV,26,138.28,27,Wed,12
NOV,3,351.97,27,Sun,13
NOV,11,290.69,27,Wed,13
NOV,15,556.01,27,Sun,14
NOV,5,-18.47,27,Wed,14
NOV,14,641.16,27,Sun,15
NOV,5,437.95,27,Wed,15
NOV,10,630.90,27,Sun,16
NOV,12,720.08,27,Wed,16
NOV,26,434.14,27,Wed,17
NOV,17,489.36,27,Wed,18
NOV,16,605.92,27,Wed,19
NOV,1,125.99,27,Wed,20
NOV,12,477.29,28,Thu,10
NOV,8,281.93,28,Mon,11
NOV,3,175.97,28,Mon,12
NOV,8,511.19,28,Thu,12
NOV,1,119.99,28,Mon,13
NOV,4,324.96,28,Thu,13
NOV,5,246.95,28,Mon,14
NOV,26,622.39,28,Thu,14
NOV,2,175.48,28,Mon,15
NOV,10,428.91,28,Thu,15
NOV,1,39.99,28,Mon,16
NOV,12,366.93,28,Thu,16
NOV,1,119.99,28,Mon,17
NOV,32,382.73,28,Thu,17
NOV,6,622.94,28,Mon,18
NOV,8,432.08,28,Thu,18
NOV,20,626.13,28,Thu,19
NOV,2,112.98,28,Mon,20
NOV,2,157.48,29,Fri,9
NOV,2,208.98,29,Tue,10
NOV,1,19.99,29,Fri,10
NOV,4,7.75,29,Tue,11
NOV,31,526.53,29,Fri,11
NOV,1,11.99,29,Tue,12
NOV,15,478.87,29,Fri,12
NOV,1,80.99,29,Tue,13
NOV,9,484.11,29,Fri,13
NOV,3,40.97,29,Tue,14
NOV,10,620.10,29,Fri,14
NOV,5,384.95,29,Fri,15
NOV,11,454.44,29,Fri,16
NOV,1,109.99,29,Tue,17
NOV,13,457.73,29,Fri,17
NOV,1,5.99,29,Tue,18
NOV,20,660.78,29,Fri,18
NOV,10,513.41,29,Fri,19
NOV,1,103.49,29,Tue,20
NOV,1,13.99,29,Fri,20
NOV,2,116.98,30,Wed,10
NOV,10,419.42,30,Sat,10
NOV,-1,-39.99,30,Wed,11
NOV,8,307.16,30,Sat,11
NOV,8,22.09,30,Wed,12
NOV,16,1092.65,30,Sat,12
NOV,11,475.42,30,Wed,13
NOV,11,930.25,30,Sat,13
NOV,0,-117.50,30,Wed,14
NOV,14,772.86,30,Sat,14
NOV,1,58.49,30,Wed,15
NOV,33,387.43,30,Sat,15
NOV,1,109.99,30,Wed,16
NOV,39,452.13,30,Sat,16
NOV,0,110.00,30,Wed,17
NOV,1,103.49,30,Sat,17
NOV,3,-40.34,30,Wed,18
NOV,17,225.49,30,Wed,19
NOV,1,27.99,31,Thu,11
NOV,1,84.99,31,Thu,12
NOV,2,30.58,31,Thu,13
NOV,3,166.47,31,Thu,14
NOV,3,155.97,31,Thu,15
NOV,3,342.47,31,Thu,16
NOV,3,283.47,31,Thu,18
NVL,1,99.99,1,Mon,9
NVL,2,278.98,1,Mon,10
NVL,224,914.63,1,Fri,10
NVL,17,622.68,1,Mon,11
NVL,31,1282.73,1,Fri,11
NVL,11,775.39,1,Mon,12
NVL,19,1166.46,1,Fri,12
NVL,15,598.66,1,Mon,13
NVL,32,1330.09,1,Fri,13
NVL,9,853.42,1,Mon,14
NVL,27,1297.56,1,Fri,14
NVL,14,922.36,1,Mon,15
NVL,10,332.19,1,Fri,15
NVL,2,208.98,1,Mon,16
NVL,22,1044.98,1,Fri,16
NVL,3,265.97,1,Mon,17
NVL,24,1045.66,1,Fri,17
NVL,16,1042.86,1,Mon,18
NVL,12,410.03,1,Fri,18
NVL,7,428.01,1,Mon,19
NVL,16,737.44,1,Fri,19
NVL,1,149.99,1,Fri,20
NVL,0,0.00,2,Wed,9
NVL,12,423.39,2,Sat,9
NVL,8,342.82,2,Tue,10
NVL,5,435.95,2,Wed,10
NVL,29,1195.76,2,Sat,10
NVL,12,464.29,2,Tue,11
NVL,3,98.97,2,Wed,11
NVL,57,2005.94,2,Sat,11
NVL,9,721.51,2,Tue,12
NVL,12,470.63,2,Wed,12
NVL,71,3035.95,2,Sat,12
NVL,3,258.72,2,Tue,13
NVL,14,1000.36,2,Wed,13
NVL,78,3237.68,2,Sat,13
NVL,9,461.27,2,Tue,14
NVL,5,425.95,2,Wed,14
NVL,42,2331.78,2,Sat,14
NVL,9,611.85,2,Tue,15
NVL,8,708.92,2,Wed,15
NVL,66,3136.38,2,Sat,15
NVL,11,720.09,2,Tue,16
NVL,6,392.94,2,Wed,16
NVL,46,2660.84,2,Sat,16
NVL,9,369.45,2,Tue,17
NVL,23,169.97,2,Wed,17
NVL,38,1944.84,2,Sat,17
NVL,7,436.46,2,Tue,18
NVL,3,226.33,2,Wed,18
NVL,8,386.42,2,Tue,19
NVL,3,291.97,2,Wed,19
NVL,4,278.47,2,Tue,20
NVL,2,5.82,3,Wed,9
NVL,1,0.00,3,Thu,9
NVL,2,116.98,3,Wed,10
NVL,2,-8.02,3,Thu,10
NVL,2,189.98,3,Wed,11
NVL,6,101.08,3,Thu,11
NVL,37,1311.30,3,Sun,12
NVL,10,466.76,3,Wed,12
NVL,11,723.54,3,Thu,12
NVL,53,1928.14,3,Sun,13
NVL,11,675.59,3,Wed,13
NVL,9,515.46,3,Thu,13
NVL,55,2421.80,3,Sun,14
NVL,17,1122.33,3,Wed,14
NVL,23,432.92,3,Thu,14
NVL,66,2466.20,3,Sun,15
NVL,9,747.07,3,Wed,15
NVL,9,468.31,3,Thu,15
NVL,41,1866.12,3,Sun,16
NVL,13,485.20,3,Wed,16
NVL,6,319.74,3,Thu,16
NVL,14,948.68,3,Sun,17
NVL,11,829.11,3,Wed,17
NVL,10,251.40,3,Thu,17
NVL,8,279.34,3,Wed,18
NVL,-2,169.52,3,Thu,18
NVL,9,544.77,3,Wed,19
NVL,14,353.93,3,Thu,19
NVL,2,139.48,3,Wed,20
NVL,2,90.78,3,Thu,20
NVL,2,44.38,4,Mon,9
NVL,3,214.27,4,Thu,9
NVL,3,22.00,4,Fri,9
NVL,4,251.96,4,Thu,10
NVL,0,-15.00,4,Fri,10
NVL,4,413.96,4,Mon,11
NVL,11,751.89,4,Thu,11
NVL,1,266.49,4,Fri,11
NVL,1,126.49,4,Mon,12
NVL,9,335.41,4,Thu,12
NVL,18,733.33,4,Fri,12
NVL,8,622.52,4,Mon,13
NVL,17,737.34,4,Thu,13
NVL,6,501.64,4,Fri,13
NVL,9,513.01,4,Mon,14
NVL,7,642.33,4,Thu,14
NVL,10,487.00,4,Fri,14
NVL,7,495.43,4,Mon,15
NVL,10,781.30,4,Thu,15
NVL,6,523.74,4,Fri,15
NVL,12,749.68,4,Mon,16
NVL,31,933.39,4,Thu,16
NVL,6,546.00,4,Fri,16
NVL,12,783.90,4,Mon,17
NVL,15,730.81,4,Thu,17
NVL,4,354.96,4,Fri,17
NVL,25,1499.96,4,Mon,18
NVL,18,903.24,4,Thu,18
NVL,8,331.31,4,Fri,18
NVL,9,641.91,4,Mon,19
NVL,17,1380.75,4,Thu,19
NVL,5,149.75,4,Fri,19
NVL,1,149.99,4,Mon,20
NVL,5,404.95,4,Thu,20
NVL,12,215.08,4,Fri,20
NVL,3,30.00,5,Fri,8
NVL,8,153.96,5,Tue,9
NVL,5,266.75,5,Fri,9
NVL,4,172.22,5,Tue,10
NVL,2,188.98,5,Fri,10
NVL,9,483.74,5,Sat,10
NVL,53,349.97,5,Tue,11
NVL,11,637.41,5,Fri,11
NVL,16,861.89,5,Sat,11
NVL,6,395.24,5,Tue,12
NVL,15,915.48,5,Fri,12
NVL,18,620.53,5,Sat,12
NVL,27,1256.51,5,Tue,13
NVL,13,355.48,5,Fri,13
NVL,5,297.25,5,Sat,13
NVL,11,525.69,5,Tue,14
NVL,12,610.51,5,Fri,14
NVL,33,1478.40,5,Sat,14
NVL,14,706.86,5,Tue,15
NVL,8,295.99,5,Fri,15
NVL,6,386.96,5,Sat,15
NVL,10,900.30,5,Tue,16
NVL,7,525.95,5,Fri,16
NVL,14,731.46,5,Sat,16
NVL,25,1208.76,5,Tue,17
NVL,37,480.84,5,Fri,17
NVL,12,961.58,5,Sat,17
NVL,13,628.21,5,Tue,18
NVL,7,394.93,5,Fri,18
NVL,1,109.99,5,Sat,18
NVL,6,296.75,5,Tue,19
NVL,7,334.05,5,Fri,19
NVL,9,477.41,5,Fri,20
NVL,3,232.17,6,Wed,9
NVL,3,320.97,6,Sat,9
NVL,5,220.92,6,Wed,10
NVL,35,1014.89,6,Sat,10
NVL,4,345.96,6,Wed,11
NVL,17,1126.66,6,Sat,11
NVL,13,612.97,6,Sun,12
NVL,5,145.16,6,Wed,12
NVL,7,516.94,6,Sat,12
NVL,16,701.87,6,Sun,13
NVL,10,533.76,6,Wed,13
NVL,34,1266.76,6,Sat,13
NVL,6,244.94,6,Sun,14
NVL,10,451.00,6,Wed,14
NVL,40,2093.28,6,Sat,14
NVL,9,519.85,6,Sun,15
NVL,12,798.83,6,Wed,15
NVL,46,1416.40,6,Sat,15
NVL,23,1307.31,6,Sun,16
NVL,22,1221.63,6,Wed,16
NVL,18,872.87,6,Sat,16
NVL,37,731.33,6,Wed,17
NVL,13,735.69,6,Sat,17
NVL,4,231.47,6,Wed,18
NVL,3,222.27,6,Sat,18
NVL,34,1030.22,6,Wed,19
NVL,9,508.38,6,Wed,20
NVL,-1,-41.99,7,Thu,8
NVL,1,98.99,7,Mon,9
NVL,11,602.99,7,Thu,9
NVL,4,247.96,7,Mon,10
NVL,11,622.69,7,Thu,10
NVL,3,208.48,7,Mon,11
NVL,4,155.96,7,Thu,11
NVL,28,1038.28,7,Sun,12
NVL,7,136.77,7,Mon,12
NVL,18,687.14,7,Thu,12
NVL,22,1221.99,7,Sun,13
NVL,7,431.93,7,Mon,13
NVL,8,290.34,7,Thu,13
NVL,35,1214.30,7,Sun,14
NVL,5,188.95,7,Mon,14
NVL,13,709.40,7,Thu,14
NVL,30,1229.20,7,Sun,15
NVL,8,683.67,7,Mon,15
NVL,19,901.05,7,Thu,15
NVL,36,778.70,7,Sun,16
NVL,11,204.69,7,Mon,16
NVL,9,459.81,7,Thu,16
NVL,4,345.45,7,Sun,17
NVL,8,282.42,7,Mon,17
NVL,23,1323.78,7,Thu,17
NVL,3,131.47,7,Mon,18
NVL,10,189.53,7,Thu,18
NVL,1,119.99,7,Mon,19
NVL,28,1183.87,7,Thu,19
NVL,0,81.00,7,Mon,20
NVL,2,122.99,7,Thu,20
NVL,2,81.70,8,Mon,9
NVL,1,98.99,8,Tue,9
NVL,5,153.75,8,Fri,9
NVL,7,428.34,8,Mon,10
NVL,1,98.99,8,Tue,10
NVL,11,634.39,8,Fri,10
NVL,4,104.24,8,Mon,11
NVL,1,98.99,8,Tue,11
NVL,9,617.10,8,Fri,11
NVL,19,535.47,8,Mon,12
NVL,7,490.93,8,Tue,12
NVL,18,893.48,8,Fri,12
NVL,18,947.73,8,Mon,13
NVL,7,590.73,8,Tue,13
NVL,23,671.49,8,Fri,13
NVL,6,479.94,8,Mon,14
NVL,16,342.02,8,Tue,14
NVL,9,766.91,8,Fri,14
NVL,15,587.99,8,Mon,15
NVL,5,373.95,8,Tue,15
NVL,7,554.63,8,Fri,15
NVL,12,753.58,8,Mon,16
NVL,1,134.99,8,Tue,16
NVL,3,127.63,8,Fri,16
NVL,26,721.30,8,Mon,17
NVL,1,109.99,8,Tue,17
NVL,47,856.19,8,Fri,17
NVL,69,782.25,8,Mon,18
NVL,6,529.45,8,Tue,18
NVL,51,1275.28,8,Fri,18
NVL,29,1527.01,8,Mon,19
NVL,3,113.37,8,Tue,19
NVL,21,1196.60,8,Fri,19
NVL,9,77.49,8,Mon,20
NVL,3,323.97,8,Fri,20
NVL,0,6.75,9,Tue,9
NVL,3,145.47,9,Sat,9
NVL,3,130.47,9,Tue,10
NVL,6,182.94,9,Wed,10
NVL,60,1939.36,9,Sat,10
NVL,8,368.42,9,Tue,11
NVL,3,260.97,9,Wed,11
NVL,25,1804.16,9,Sat,11
NVL,14,846.02,9,Tue,12
NVL,6,222.44,9,Wed,12
NVL,42,2130.35,9,Sat,12
NVL,23,860.43,9,Tue,13
NVL,31,310.54,9,Wed,13
NVL,62,2422.57,9,Sat,13
NVL,8,574.93,9,Tue,14
NVL,4,134.94,9,Wed,14
NVL,57,3113.83,9,Sat,14
NVL,2,259.48,9,Tue,15
NVL,10,323.80,9,Wed,15
NVL,44,2231.42,9,Sat,15
NVL,45,276.65,9,Tue,16
NVL,3,323.47,9,Wed,16
NVL,30,2206.64,9,Sat,16
NVL,7,517.03,9,Tue,17
NVL,5,259.45,9,Wed,17
NVL,15,1103.86,9,Sat,17
NVL,1,95.99,9,Tue,18
NVL,6,228.94,9,Wed,18
NVL,6,332.46,9,Sat,18
NVL,6,464.45,9,Tue,19
NVL,11,245.45,9,Wed,19
NVL,2,109.78,9,Tue,20
NVL,2,260.98,9,Wed,20
NVL,2,88.78,10,Wed,9
NVL,1,98.99,10,Thu,9
NVL,1,89.99,10,Wed,10
NVL,4,263.96,10,Thu,10
NVL,8,86.22,10,Wed,11
NVL,41,2196.43,10,Sun,12
NVL,13,493.11,10,Wed,12
NVL,2,205.98,10,Thu,12
NVL,18,1700.67,10,Sun,13
NVL,6,490.44,10,Wed,13
NVL,8,612.42,10,Thu,13
NVL,41,2261.73,10,Sun,14
NVL,19,903.88,10,Wed,14
NVL,9,472.71,10,Thu,14
NVL,67,2344.07,10,Sun,15
NVL,1,98.99,10,Wed,15
NVL,3,121.47,10,Thu,15
NVL,50,2540.18,10,Sun,16
NVL,4,298.46,10,Wed,16
NVL,6,302.54,10,Thu,16
NVL,3,162.38,10,Sun,17
NVL,40,622.23,10,Wed,17
NVL,8,780.92,10,Thu,17
NVL,9,506.71,10,Wed,18
NVL,5,194.75,10,Wed,19
NVL,16,356.85,10,Thu,19
NVL,0,-54.99,11,Mon,9
NVL,11,64.48,11,Thu,9
NVL,1,34.19,11,Fri,9
NVL,31,651.56,11,Mon,10
NVL,12,488.78,11,Thu,10
NVL,5,5.00,11,Fri,10
NVL,4,302.47,11,Mon,11
NVL,8,508.52,11,Thu,11
NVL,7,418.45,11,Fri,11
NVL,13,747.24,11,Mon,12
NVL,3,-5.83,11,Thu,12
NVL,18,143.97,11,Fri,12
NVL,8,274.62,11,Mon,13
NVL,5,196.97,11,Thu,13
NVL,1,43.00,11,Fri,13
NVL,8,712.32,11,Mon,14
NVL,10,722.80,11,Thu,14
NVL,7,357.94,11,Fri,14
NVL,6,451.45,11,Mon,15
NVL,10,390.18,11,Thu,15
NVL,3,300.97,11,Fri,15
NVL,14,851.96,11,Mon,16
NVL,14,684.16,11,Thu,16
NVL,16,248.12,11,Fri,16
NVL,17,1153.33,11,Mon,17
NVL,5,286.65,11,Thu,17
NVL,12,385.64,11,Fri,17
NVL,29,1837.99,11,Mon,18
NVL,27,985.63,11,Thu,18
NVL,4,476.96,11,Fri,18
NVL,18,1143.73,11,Mon,19
NVL,16,778.88,11,Thu,19
NVL,4,246.97,11,Fri,19
NVL,2,198.98,11,Mon,20
NVL,1,35.99,11,Thu,20
NVL,3,269.97,11,Fri,20
NVL,4,130.32,12,Tue,9
NVL,2,146.48,12,Fri,9
NVL,-1,-109.99,12,Sat,9
NVL,51,95.97,12,Tue,10
NVL,6,446.94,12,Fri,10
NVL,4,257.46,12,Sat,10
NVL,6,194.56,12,Tue,11
NVL,15,784.44,12,Fri,11
NVL,14,874.86,12,Sat,11
NVL,19,951.82,12,Tue,12
NVL,12,694.67,12,Fri,12
NVL,31,1214.29,12,Sat,12
NVL,7,531.93,12,Tue,13
NVL,15,1095.43,12,Fri,13
NVL,16,659.11,12,Sat,13
NVL,9,424.62,12,Tue,14
NVL,14,783.40,12,Fri,14
NVL,10,916.90,12,Sat,14
NVL,13,597.19,12,Tue,15
NVL,13,608.57,12,Fri,15
NVL,11,532.40,12,Sat,15
NVL,11,884.40,12,Tue,16
NVL,6,504.94,12,Fri,16
NVL,17,783.90,12,Sat,16
NVL,12,960.90,12,Tue,17
NVL,16,306.48,12,Fri,17
NVL,6,522.94,12,Sat,17
NVL,17,1214.93,12,Tue,18
NVL,25,907.18,12,Fri,18
NVL,82,962.77,12,Tue,19
NVL,24,738.99,12,Fri,19
NVL,8,207.12,12,Tue,20
NVL,1,83.99,12,Fri,20
NVL,3,123.97,13,Wed,9
NVL,8,568.82,13,Sat,9
NVL,1,128.19,13,Wed,10
NVL,9,495.41,13,Sat,10
NVL,4,246.52,13,Wed,11
NVL,4,191.26,13,Sat,11
NVL,19,493.59,13,Sun,12
NVL,7,427.44,13,Wed,12
NVL,15,848.95,13,Sat,12
NVL,12,682.29,13,Sun,13
NVL,18,851.93,13,Wed,13
NVL,16,1068.20,13,Sat,13
NVL,21,1068.10,13,Sun,14
NVL,7,516.45,13,Wed,14
NVL,20,1065.11,13,Sat,14
NVL,24,742.84,13,Sun,15
NVL,14,189.19,13,Wed,15
NVL,26,799.35,13,Sat,15
NVL,12,424.30,13,Sun,16
NVL,34,1002.93,13,Wed,16
NVL,23,1469.69,13,Sat,16
NVL,1,89.99,13,Sun,17
NVL,11,273.70,13,Wed,17
NVL,14,1056.46,13,Sat,17
NVL,57,2196.63,13,Wed,18
NVL,7,557.03,13,Sat,18
NVL,82,3098.06,13,Wed,19
NVL,11,551.89,13,Wed,20
NVL,1,109.99,14,Mon,9
NVL,1,89.99,14,Thu,9
NVL,1,103.49,14,Mon,10
NVL,11,763.79,14,Thu,10
NVL,1,116.99,14,Mon,11
NVL,3,300.57,14,Thu,11
NVL,15,539.23,14,Sun,12
NVL,6,253.54,14,Mon,12
NVL,10,649.30,14,Thu,12
NVL,27,699.11,14,Sun,13
NVL,7,532.43,14,Mon,13
NVL,9,521.91,14,Thu,13
NVL,21,976.75,14,Sun,14
NVL,7,206.73,14,Mon,14
NVL,21,1043.85,14,Thu,14
NVL,19,1311.92,14,Sun,15
NVL,7,328.13,14,Mon,15
NVL,6,265.94,14,Thu,15
NVL,33,2388.72,14,Sun,16
NVL,3,124.47,14,Mon,16
NVL,4,312.46,14,Thu,16
NVL,5,356.55,14,Sun,17
NVL,10,766.50,14,Mon,17
NVL,29,942.46,14,Thu,17
NVL,4,498.97,14,Mon,18
NVL,74,1698.89,14,Thu,18
NVL,27,337.97,14,Mon,19
NVL,21,962.65,14,Thu,19
NVL,13,704.87,14,Thu,20
NVL,1,109.99,15,Mon,9
NVL,2,128.98,15,Tue,9
NVL,3,362.97,15,Fri,9
NVL,2,197.98,15,Mon,10
NVL,2,104.98,15,Tue,10
NVL,3,318.97,15,Fri,10
NVL,20,625.80,15,Mon,11
NVL,4,188.96,15,Tue,11
NVL,14,576.41,15,Fri,11
NVL,4,315.96,15,Mon,12
NVL,9,488.93,15,Tue,12
NVL,13,888.81,15,Fri,12
NVL,5,491.45,15,Mon,13
NVL,19,662.19,15,Tue,13
NVL,20,1262.26,15,Fri,13
NVL,13,875.87,15,Mon,14
NVL,2,-58.03,15,Tue,14
NVL,26,1193.31,15,Fri,14
NVL,2,126.88,15,Mon,15
NVL,3,151.97,15,Tue,15
NVL,11,961.34,15,Fri,15
NVL,2,188.98,15,Mon,16
NVL,1,30.58,15,Tue,16
NVL,12,732.48,15,Fri,16
NVL,17,864.84,15,Mon,17
NVL,3,217.97,15,Tue,17
NVL,12,635.08,15,Fri,17
NVL,12,539.92,15,Mon,18
NVL,1,44.99,15,Tue,18
NVL,19,1138.81,15,Fri,18
NVL,41,657.72,15,Mon,19
NVL,18,761.23,15,Tue,19
NVL,19,1232.01,15,Fri,19
NVL,2,188.98,15,Tue,20
NVL,6,162.94,15,Fri,20
NVL,1,18.89,16,Tue,9
NVL,-1,-119.99,16,Wed,9
NVL,4,93.16,16,Sat,9
NVL,4,341.96,16,Tue,10
NVL,17,281.23,16,Wed,10
NVL,18,795.08,16,Sat,10
NVL,5,249.86,16,Tue,11
NVL,5,539.95,16,Wed,11
NVL,22,816.34,16,Sat,11
NVL,9,687.70,16,Tue,12
NVL,5,109.45,16,Wed,12
NVL,76,2363.05,16,Sat,12
NVL,8,421.17,16,Tue,13
NVL,0,-91.00,16,Wed,13
NVL,53,1577.96,16,Sat,13
NVL,5,479.95,16,Tue,14
NVL,2,132.48,16,Wed,14
NVL,49,2511.21,16,Sat,14
NVL,8,467.54,16,Tue,15
NVL,6,367.94,16,Wed,15
NVL,25,1218.18,16,Sat,15
NVL,22,445.72,16,Tue,16
NVL,1,21.15,16,Wed,16
NVL,35,1866.13,16,Sat,16
NVL,1,19.99,16,Tue,17
NVL,18,1611.42,16,Wed,17
NVL,33,1402.77,16,Sat,17
NVL,12,351.75,16,Tue,18
NVL,4,382.09,16,Wed,18
NVL,1,91.99,16,Sat,18
NVL,17,689.82,16,Tue,19
NVL,13,689.60,16,Wed,19
NVL,1,53.99,16,Tue,20
NVL,2,97.49,16,Wed,20
NVL,8,36.08,17,Wed,9
NVL,1,98.99,17,Thu,9
NVL,4,147.96,17,Wed,10
NVL,3,251.97,17,Thu,10
NVL,5,404.71,17,Wed,11
NVL,2,188.98,17,Thu,11
NVL,39,1975.42,17,Sun,12
NVL,10,374.62,17,Wed,12
NVL,0,-54.50,17,Thu,12
NVL,34,1894.76,17,Sun,13
NVL,4,228.56,17,Wed,13
NVL,3,182.48,17,Thu,13
NVL,52,1966.83,17,Sun,14
NVL,4,282.46,17,Wed,14
NVL,2,206.98,17,Thu,14
NVL,56,1986.80,17,Sun,15
NVL,6,515.94,17,Wed,15
NVL,5,418.95,17,Thu,15
NVL,27,1642.44,17,Sun,16
NVL,0,21.00,17,Wed,16
NVL,1,91.99,17,Thu,16
NVL,22,274.08,17,Sun,17
NVL,10,434.11,17,Wed,17
NVL,7,505.45,17,Thu,17
NVL,19,481.59,17,Wed,18
NVL,17,782.64,17,Thu,18
NVL,42,1488.18,17,Wed,19
NVL,12,389.96,17,Thu,19
NVL,3,124.17,17,Wed,20
NVL,4,182.23,18,Mon,8
NVL,1,24.29,18,Mon,9
NVL,1,114.99,18,Fri,9
NVL,5,350.95,18,Mon,10
NVL,6,499.94,18,Thu,10
NVL,2,99.99,18,Fri,10
NVL,1,98.99,18,Thu,11
NVL,2,191.48,18,Fri,11
NVL,11,469.15,18,Mon,12
NVL,3,4.99,18,Thu,12
NVL,4,338.96,18,Fri,12
NVL,11,1062.89,18,Mon,13
NVL,12,604.66,18,Thu,13
NVL,4,134.98,18,Fri,13
NVL,9,644.43,18,Mon,14
NVL,6,309.44,18,Thu,14
NVL,6,419.94,18,Fri,14
NVL,8,645.92,18,Mon,15
NVL,12,616.28,18,Thu,15
NVL,5,441.95,18,Fri,15
NVL,17,1481.63,18,Mon,16
NVL,12,627.28,18,Thu,16
NVL,12,635.44,18,Fri,16
NVL,27,1423.94,18,Mon,17
NVL,9,478.45,18,Thu,17
NVL,18,502.22,18,Fri,17
NVL,43,1782.98,18,Mon,18
NVL,15,390.01,18,Thu,18
NVL,6,340.65,18,Fri,18
NVL,22,1108.70,18,Mon,19
NVL,16,1016.89,18,Thu,19
NVL,5,96.99,18,Fri,19
NVL,11,904.99,18,Mon,20
NVL,3,104.47,19,Tue,9
NVL,1,116.99,19,Fri,9
NVL,3,155.97,19,Tue,10
NVL,5,357.71,19,Fri,10
NVL,17,853.75,19,Sat,10
NVL,32,127.40,19,Tue,11
NVL,12,508.70,19,Fri,11
NVL,6,486.94,19,Sat,11
NVL,15,762.91,19,Tue,12
NVL,13,385.44,19,Fri,12
NVL,26,640.82,19,Sat,12
NVL,7,429.29,19,Tue,13
NVL,26,1370.46,19,Sat,13
NVL,16,1043.11,19,Tue,14
NVL,9,584.77,19,Fri,14
NVL,13,681.69,19,Sat,14
NVL,8,197.25,19,Tue,15
NVL,3,170.97,19,Fri,15
NVL,15,994.47,19,Sat,15
NVL,8,356.44,19,Tue,16
NVL,8,386.73,19,Fri,16
NVL,7,735.53,19,Sat,16
NVL,29,1503.11,19,Tue,17
NVL,28,566.30,19,Fri,17
NVL,4,304.96,19,Sat,17
NVL,24,1447.76,19,Tue,18
NVL,11,655.19,19,Fri,18
NVL,33,1720.39,19,Tue,19
NVL,6,349.64,19,Fri,19
NVL,9,555.01,19,Tue,20
NVL,2,197.98,20,Wed,9
NVL,20,3.60,20,Sat,9
NVL,9,287.53,20,Wed,10
NVL,14,391.82,20,Sat,10
NVL,12,603.93,20,Wed,11
NVL,30,837.84,20,Sat,11
NVL,23,764.02,20,Sun,12
NVL,3,298.97,20,Wed,12
NVL,29,2063.08,20,Sat,12
NVL,9,978.41,20,Sun,13
NVL,16,846.64,20,Wed,13
NVL,21,1381.50,20,Sat,13
NVL,9,757.71,20,Sun,14
NVL,10,498.51,20,Wed,14
NVL,22,1005.19,20,Sat,14
NVL,7,369.93,20,Sun,15
NVL,7,616.93,20,Wed,15
NVL,27,1178.46,20,Sat,15
NVL,7,229.97,20,Sun,16
NVL,26,1053.68,20,Wed,16
NVL,16,1122.46,20,Sat,16
NVL,41,1340.26,20,Wed,17
NVL,17,993.24,20,Sat,17
NVL,22,1482.97,20,Wed,18
NVL,41,1388.78,20,Wed,19
NVL,20,311.98,20,Wed,20
NVL,11,298.29,21,Thu,9
NVL,5,267.25,21,Mon,10
NVL,3,113.87,21,Thu,10
NVL,9,483.91,21,Mon,11
NVL,13,479.41,21,Thu,11
NVL,24,1620.26,21,Sun,12
NVL,13,721.08,21,Mon,12
NVL,11,575.37,21,Thu,12
NVL,28,1977.56,21,Sun,13
NVL,10,305.06,21,Mon,13
NVL,10,692.81,21,Thu,13
NVL,24,1907.32,21,Sun,14
NVL,9,272.45,21,Mon,14
NVL,12,466.89,21,Thu,14
NVL,23,1637.97,21,Sun,15
NVL,31,604.63,21,Mon,15
NVL,17,548.83,21,Thu,15
NVL,49,1178.35,21,Sun,16
NVL,7,533.82,21,Mon,16
NVL,29,523.06,21,Thu,16
NVL,6,353.17,21,Sun,17
NVL,8,736.92,21,Mon,17
NVL,24,1279.86,21,Thu,17
NVL,3,202.77,21,Mon,18
NVL,27,927.47,21,Thu,18
NVL,4,350.96,21,Mon,19
NVL,40,1365.92,21,Thu,19
NVL,5,432.55,21,Thu,20
NVL,1,98.99,22,Tue,9
NVL,1,98.99,22,Fri,9
NVL,8,405.82,22,Mon,10
NVL,3,333.97,22,Tue,10
NVL,6,389.94,22,Fri,10
NVL,4,437.96,22,Mon,11
NVL,5,282.75,22,Tue,11
NVL,10,529.91,22,Fri,11
NVL,17,898.13,22,Mon,12
NVL,2,122.98,22,Tue,12
NVL,10,880.41,22,Fri,12
NVL,12,526.90,22,Mon,13
NVL,1,125.99,22,Tue,13
NVL,17,572.23,22,Fri,13
NVL,22,457.06,22,Mon,14
NVL,13,593.43,22,Tue,14
NVL,26,877.53,22,Fri,14
NVL,16,667.88,22,Mon,15
NVL,1,109.99,22,Tue,15
NVL,31,738.13,22,Fri,15
